urn|authority_name|canonical_id|mads_file|alt_ids|related_works|urn_status|redirect_to|created_by|edited_by|
urn:cite:perseus:primauth.394.1|"Columella, Lucius Junius Moderatus"|phi0845|"PrimaryAuthors/C/Columella/n80-56875.xml.mads.xml"|"stoa0094"|""|published||feed_aggregator|
urn:cite:perseus:primauth.395.1|"Cometas Chartularius 9./10. Jh"|tlg4058|"PrimaryAuthors/C/Cometas%20Chartularius/CometasChartularius.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.396.1|"Cometas Grammaticus 9./10. Jh"|tlg4059|"PrimaryAuthors/C/Cometas%20Grammaticus/CometasGrammaticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.397.1|"Cometas Scholasticus 9./10. Jh"|tlg4060|"PrimaryAuthors/C/Cometas%20Scholasticus/CometasScholasticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.398.1|"Commodianus"|stoa0096|"PrimaryAuthors/C/Commodianus/n90-652763.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.399.1|"Comnena, Anna b. 1083"|tlg2703|"PrimaryAuthors/C/Comnena%2C%20Anna/n80-8547.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.400.1|"Constantine I, Emperor of Rome d. 337"|stoa0098|"PrimaryAuthors/C/Constantine/n79-55925.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.401.1|"Constantine of Rhodes 10th cent"|tlg9014|"PrimaryAuthors/C/Constantine%20of%20Rhodes/n84-134240.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.402.1|"Constantinus Siculus 9. Jh"|tlg9015|"PrimaryAuthors/C/Constantinus%20Siculus/ConstantinusSiculus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.403.1|"Corbulo, Gnaeus Domitius d. 67"|stoa0098a|"PrimaryAuthors/C/Corbulo%2C%20Gnaeus%20Domitius/nb2007-25461.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.404.1|"Corinna of Tanagra 5th cent. B.C"|tlg0294|"PrimaryAuthors/C/Corinna/no2008-129480.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.405.1|"Cornelia mother of the Gracchi"|phi0031|"PrimaryAuthors/C/Cornelia/nr95-39337.mads.xml"|"stoa0099"|""|published||feed_aggregator|
urn:cite:perseus:primauth.406.1|"Cornelius Bocchus, Lucius 1. Jh. v. Chr./1. Jh. n. Chr"|stoa0099b|"PrimaryAuthors/C/Cornelius%20Bocchus/CorneliusBocchus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.407.1|"Cornelius Capitolinus"|stoa0076b|"PrimaryAuthors/C/Capitolinus%2C%20Cornelius/viaf177170095.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.408.1|"Cornelius Longus 1. Jh. n. Chr"|tlg0153|"PrimaryAuthors/C/Cornelius%20Longus/CorneliusLongus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.409.1|"Cornificius Gallus"|phi0854|"PrimaryAuthors/C/Cornificius%20Gallus/nr95-21132.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.410.1|"Cornificius, Q. (Quintus) d. ca. 42/41 B.C"|phi0409|"PrimaryAuthors/C/Cornificius%2C%20Q/nr95-20972.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.411.1|"Cornutus, Lucius Annaeus 1st cent"|tlg0654|"PrimaryAuthors/C/Cornutus%2C%20Lucius%20Annaeus/no90-12163.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.412.1|"Coronatus"|stoa0101a|"PrimaryAuthors/C/Coronatus/coronatus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.413.1|"Cosmas Indicopleustes fl. 6th cent"|tlg4061|"PrimaryAuthors/C/Cosmas%20Indicopleustes/nb98-63257.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.414.1|"Crates Atheniensis 1. Jh. v. Chr"|tlg1289|"PrimaryAuthors/C/Crates%20Atheniensis/viaf32386182.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.415.1|"Crates Comicus 5. Jh. v. Chr"|tlg0433|"PrimaryAuthors/C/Crates%20Comicus/CratesComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.416.1|"Crates Mallotes 2nd cent. B.C"|tlg1290|"PrimaryAuthors/C/Crates%2C%20Mallotes/no2003-5703.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.417.1|"Crates, ca. 360 B.C.-ca. 280 B.C"|tlg0336|"PrimaryAuthors/C/Crates/n96-104516.xml.mads.xml"|""|"tlg0036.tlg002,tlg0036.tlg003,tlg0623.tlg001"|published||feed_aggregator|
urn:cite:perseus:primauth.418.1|"Cratinus Iunior 4. Jh. v. Chr"|tlg0435|"PrimaryAuthors/C/Cratinus%20Iunior/CratinusIunior.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.419.1|"Cratinus, d. ca. 420 B.C"|tlg0434|"PrimaryAuthors/C/Cratinus/n87-874644.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.420.1|"Cratippus of Athens 4th cent"|tlg1907|"PrimaryAuthors/C/Cratippus/no92023597.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.421.1|"Cremutius Cordus, A. (Aulus) d. 25"|phi0502|"PrimaryAuthors/C/Cremutius%20Cordus/nr95-29295.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.422.1|"Crinagoras b. ca. 70 B.C"|tlg0154|"PrimaryAuthors/C/Crinagoras/n88-55358.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.423.1|"Crinis Stoicus 2. Jh. v. Chr"|tlg1293|"PrimaryAuthors/C/Crinis%20Stoicus/CrinisStoicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.424.1|"Critias ca. 460-ca. 403 B.C"|tlg0319|"PrimaryAuthors/C/Critias/n00-87919.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.425.1|"Crito Comicus 2. Jh. v. Chr"|tlg0436|"PrimaryAuthors/C/Crito%20Comicus/CritoComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.426.1|"Crito Medicus ca. 1./2. Jh"|tlg1867|"PrimaryAuthors/C/Crito%20Medicus/viaf32791548.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.427.1|"Crobylus Comicus 4. Jh. v. Chr"|tlg0437|"PrimaryAuthors/C/Crobylus%20/CrobylusComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.428.1|"Curtius Rufus, Quintus"|phi0860|"PrimaryAuthors/C/Curtius%20Rufus/n50-34703.xml.mads.xml"|"stoa0104"|""|published||feed_aggregator|
urn:cite:perseus:primauth.429.1|"Cydias Lyricus 6./5. Jh. v. Chr"|tlg0368|"PrimaryAuthors/C/Cydias%20Lyricus/CydiasLyricus.mads..xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.430.1|"Cyllenius Epigrammaticus 1. Jh. n. Chr"|tlg0156|"PrimaryAuthors/C/Cyllenius%20Epigrammaticus/Cyllenius.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.431.1|"Cyrillus Epigrammaticus 1. Jh. v. Chr./1. Jh. n. Chr"|tlg0157|"PrimaryAuthors/C/Cyrillus%20Epigrammaticus/CyrillusEpigrammaticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.432.1|"Cyrus Panopolitanus gest. ca. 457 n. Chr"|tlg4055|"PrimaryAuthors/C/Cyrus%20Panopolitanus%20%28Cyrus%20the%20Poet%29/CyrusPanopolitanus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.433.1|"Daimachus Plataeeus 3. Jh. v. Chr"|tlg2482|"PrimaryAuthors/D/Daimachus/viaf15159722.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.434.1|"Damagetus Epigrammaticus 3. Jh. v. Chr"|tlg0158|"PrimaryAuthors/D/Damagetus%20Epigrammaticus/Damagetus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.435.1|"Damaskios ca. 480-ca. 550"|tlg4066|"PrimaryAuthors/D/Damascius/n86-870862.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.436.1|"Damastes Sigeus 5. Jh. v. Chr"|tlg1868|"PrimaryAuthors/D/Damastes%20Sigeus/viaf3236294.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.437.1|"Damianus Larissaeus 4. Jh. n. Chr"|tlg2627|"PrimaryAuthors/D/Damianus%20Larissaeus/viaf15159733.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.438.1|"Damocharis Cous fl.6. Jh"|tlg4067|"PrimaryAuthors/D/Damocharis/damocharis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.439.1|"Damostratus Epigrammaticus 1. Jh. v. Chr"|tlg7000|"PrimaryAuthors/D/Damostratus%20/damostratus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.440.1|"Damoxenus Comicus 4./3. Jh. v. Chr"|tlg0438|"PrimaryAuthors/D/Damoxenus%20Comicus/Damoxenus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.441.1|"Dante Alighieri 1265-1321"|stoa0106|"PrimaryAuthors/D/Dante/n78-95495.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.442.1|"Dante Alighieri 1265-1321"|stoa0106|"PrimaryAuthors/D/Dante/n78-95495.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.443.1|"Dares Phrygius"|stoa0107|"PrimaryAuthors/D/Dares%20Phrygius/n83-33840.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.444.1|"Decimator, Heinrich 1544-1615"|stoa0107a|"PrimaryAuthors/D/Decimator%2C%20Heinrich/HeinrichDecimator.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.445.1|"Deculo"|stoa0107b|"PrimaryAuthors/D/Deculo/deculo.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.446.1|"Deiochus Cyzicenus 5./4. Jh. v. Chr"|tlg2326|"PrimaryAuthors/D/Deiochus%20Cyzicenus/viaf5317800.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.447.1|"Dellius, Quintus 1. Jh. v. Chr"|tlg1989|"PrimaryAuthors/D/Dellius%2C%20Quintus/Dellius%28Quintus%29.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.448.1|"Demades ca. 380-319 B.C"|tlg0535|"PrimaryAuthors/D/Demades/nr2006-14535.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.449.1|"Demaratus Historicus 3./2. Jh. v. Chr"|tlg1812|"PrimaryAuthors/D/Demaratus%20Historicus/viaf39766696.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.450.1|"Demetrius Bithynius 2. Jh. v. Chr"|tlg0159|"PrimaryAuthors/D/Demetrius%20Bithynius/DemetriusBithynius.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.451.1|"Demetrius Comicus 5./4. Jh. v. Chr"|tlg0439|"PrimaryAuthors/D/Demetrius%20Comicus/DemetriusComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.452.1|"Demetrius Iunior 4./3. Jh. v. Chr"|tlg0440|"PrimaryAuthors/D/Demetrius%20Junior/DemetriusJunior.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.453.1|"Demetrius Pepagomenus fl. 1260"|tlg0624a|"PrimaryAuthors/D/Demetrius%20Pepagomenus/n88-91065.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.454.1|"Demetrius Troezenius 1. Jh. v. Chr./1. Jh. n. Chr"|tlg1301|"PrimaryAuthors/D/Demetrius%20Troezenius/viaf20069131.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.455.1|"Demetrius of Phaleron b. 350 B.C"|tlg0624|"PrimaryAuthors/D/Demetrius%20of%20Phaleron/viaf88933794.mads.xml"|"tlg1302,tlg1298,tlg0613"|""|published||feed_aggregator|
urn:cite:perseus:primauth.456.1|"Demiurgus Epigrammaticus 1. Jh. v. Chr"|tlg0160|"PrimaryAuthors/D/Demiurgus%20/Demiurgus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.457.1|"Demochares approximately 360 B.C.-275 B.C"|tlg1303|"PrimaryAuthors/D/Demochares/n85229181.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.458.1|"Democles Historicus 5. Jh. v. Chr"|tlg4390|"PrimaryAuthors/D/Democles%20Historicus/viaf64395598.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.459.1|"Democritus Epigrammaticus ca. 3. Jh. n. Chr"|tlg0161|"PrimaryAuthors/D/Democritus%20Epigrammaticus/DemocritusEpigrammaticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.460.1|"Democritus ca. 460-ca. 370 B.C"|tlg1304|"PrimaryAuthors/D/Democritus%2C%20ca.%20460-ca.%20370%20B.C./n79041650.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.461.1|"Demodamas Halicarnassensis 4./3. Jh. v. Chr"|tlg2299|"PrimaryAuthors/D/Demodamas/viaf44692511.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.462.1|"Demodocus Lerius 6. Jh. v. Chr"|tlg0245|"PrimaryAuthors/D/Demodocus/Demodocus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.463.1|"Demon Atheniensis 4./3. Jh. v. Chr"|tlg1307|"PrimaryAuthors/D/Demon%20Atheniensis/viaf32386336.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.464.1|"Demonax Tragicus 5. Jh. n. Chr"|tlg0349|"PrimaryAuthors/D/Demonax%20Tragicus/DemonaxTragicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.465.1|"Demonicus Comicus 5./4. Jh. v. Chr"|tlg0441|"PrimaryAuthors/D/Demonicus%20Comicus/Demonicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.466.1|"Demosthenes"|tlg0014|"PrimaryAuthors/D/Demosthenes/n79-63465.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.467.1|"Dexicrates Comicus 4./2. Jh. v. Chr"|tlg0442|"PrimaryAuthors/D/Dexicrates%20Comicus/DexicratesComicus.mads.xml"|""|"tlg0441.tlg001"|published||feed_aggregator|
urn:cite:perseus:primauth.468.1|"Dexippus the Platonist"|tlg2036|"PrimaryAuthors/D/Dexippus%20the%20Platonist/n90614269.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.469.1|"Dexippus, Publius Herennius"|tlg2141|"PrimaryAuthors/D/Dexippus%2C%20Publius%20Herennnius/nr2006-9268.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.470.1|"Diadochus Bishop of Photice 5th cent"|tlg2775|"PrimaryAuthors/D/Diadochus%2C%20Bishop%20of%20Photice/nr99-36156.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.471.1|"Diagoras of Melos"|tlg0371|"PrimaryAuthors/D/Diagoras/n84-169475.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.472.1|"Dicaearchus Messenius 4th cent. B.C"|tlg0066|"PrimaryAuthors/D/Dicaearchus%20Messenius/no98129188.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.473.1|"Dicaeogenes Tragicus 5./4. Jh. v. Chr"|tlg0322|"PrimaryAuthors/D/Dicaeogenes/dicaeogenes.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.474.1|"Dictys Cretensis"|tlg1310|"PrimaryAuthors/D/Dictys%2C%20Cretensis/n87-114665.mads.xml"|"stoa0108a"|""|published||feed_aggregator|
urn:cite:perseus:primauth.475.1|"Didymus Alexandrinus 1. Jh. v. Chr./1.Jh. n. Chr"|tlg0357|"PrimaryAuthors/D/Didymus%2C%20Alexandrinus/DidymusAlexandrinus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.476.1|"Didymus Chalcenterus"|tlg1767|"PrimaryAuthors/D/Didymus%2C%20Chalcenterus/n85-196283.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.477.1|"Dinarchus"|tlg0029|"PrimaryAuthors/D/Dinarchus/n85-122338.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.478.1|"Dinon of Colophon"|tlg1316|"PrimaryAuthors/D/Dinon%20of%20Colophon/n2001039882.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.479.1|"Dio Chrysostom"|tlg0612|"PrimaryAuthors/D/Dio%2C%20Chrysostom/n79-59104.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.480.1|"Diocles Comicus 5. Jh. v. Chr"|tlg0443|"PrimaryAuthors/D/Diocles%20Comicus/DioclesComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.481.1|"Diocles Rhetor 1. Jh. n. Chr"|tlg0162|"PrimaryAuthors/D/Diocles%20%28Julius%29/Diocles%28Julius%29.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.482.1|"Diocles of Carystus"||"PrimaryAuthors/D/Diocles%20of%20Carystus/n84-804676.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.483.1|"Diodorus Aristophaneus 1. Jh. v. Chr"|tlg0166|"PrimaryAuthors/D/Diodorus%20Aristophanaeus%20%28Diodorus%20of%20Tarsus%29/DiodorusAristophanaeus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.484.1|"Diodorus Epigrammaticus 1. Jh. v. Chr./1. Jh. n. Chr"|tlg0163|"PrimaryAuthors/D/Diodorus%20Epigrammatist/DiodorusEpigrammatist.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.485.1|"Diodorus Periegeta um 300 v. Chr"|tlg2265|"PrimaryAuthors/D/Diodorus%20Periegeta/viaf17614165.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.486.1|"Diodorus Rhetor Person der Antike"|tlg1318|"PrimaryAuthors/D/Diodorus%2C%20Rhetor/DiodorusRhetor.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.487.1|"Diodorus Sardianus fl.1. Jh. v. Chr"|tlg0165|"PrimaryAuthors/D/Diodorus%20of%20Sardis%20%28Diodorus%20Sardensis%29/DiodorusSardis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.488.1|"Diodorus Siculus"|tlg0060|"PrimaryAuthors/D/Diodorus%20Siculus/n50-28820.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.489.1|"Diodorus Sinopensis 3. Jh. v. Chr"|tlg0444|"PrimaryAuthors/D/Diodorus%20Sinopensis/DiodorusSinopensis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.490.1|"Diodorus Zonas fl.um 100 v. Chr"|tlg0164|"PrimaryAuthors/D/Diodorus%20Zonas%20%28Zonas%20of%20Sardis%29/DiodorusZonas.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.491.1|"Diogenes Atheniensis 5. Jh. v. Chr"|tlg0320|"PrimaryAuthors/D/Diogenes%20Atheniensis/DiogenesAtheniensis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.492.1|"Diogenes Babylonius v240-v152"|tlg1320|"PrimaryAuthors/D/Diogenes%20Babylonius/DiogenesBabylonius.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.493.1|"Diogenes Bishop of Amisus "|tlg2128|"PrimaryAuthors/D/Diogenes%2C%20Bishop%20of%20Amisus/DiogenesAmisus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.494.1|"Diogenes Laertius"|tlg0004|"PrimaryAuthors/D/Diogenes%20Laertius/n80-67474.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.495.1|"Diogenes d. ca. 323 B.C"|tlg0334|"PrimaryAuthors/D/Diogenes%20of%20Sinope/n50-60366.mads.xml"|""|"tlg1325.tlg001"|published||feed_aggregator|
urn:cite:perseus:primauth.496.1|"Diogenes of Oenoanda"|tlg1321|"PrimaryAuthors/D/Diogenes%20of%20Oenoanda/n50-82073.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.497.1|"Dionysius Andrius ca. 2. Jh. n. Chr"|tlg0168|"PrimaryAuthors/D/Dionysius%20of%20Andros/DionysiusAndros.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.498.1|"Dionysius Antiochenus ca. 5./6. Jh"|tlg4184|"PrimaryAuthors/D/Dionysius%20Antiochenus/viaf399741.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.499.1|"Dionysius Chalcus 5. Jh. v. Chr"|tlg0246|"PrimaryAuthors/D/Dionysius%2C%20Chalcus/DionysiusChalcus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.500.1|"Dionysius Cyzicenus 3./2. Jh. v. Chr"|tlg0169|"PrimaryAuthors/D/Dionysius%20of%20Cyzicus/DionysiusCyzicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.501.1|"Dionysius Epigrammaticus Person der Antike"|tlg0167|"PrimaryAuthors/D/Dionysius%20Epigrammaticus/DionysiusEpigrammaticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.502.1|"Dionysius Heracleensis 4./3. Jh. v. Chr"|tlg2185|"PrimaryAuthors/D/Dionysius%20Heracleensis/DionysiusHeracleensis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.503.1|"Dionysius I ca. 430-367 B.C"|tlg0330|"PrimaryAuthors/D/Dionysius%2C%20I%2C%20430-367/n86-36496.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.504.1|"Dionysius Milesius 5. Jh. v. Chr"|tlg2466|"PrimaryAuthors/D/Dionysius%20Milesius/viaf398808.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.505.1|"Dionysius Periegetes"|tlg0084|"PrimaryAuthors/D/Dionysius%2C%20Periegetes/viaf100902699.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.506.1|"Dionysius Rhodius 3. Jh. v. Chr"|tlg0170|"PrimaryAuthors/D/Dionysius%20of%20Rhodes/DionysiusRhodes.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.507.1|"Dionysius Samius 3./2. Jh. v. Chr"|tlg2354|"PrimaryAuthors/D/Dionysius%20Samius/viaf66856115.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.508.1|"Dionysius Scytobrachion"|tlg1881|"PrimaryAuthors/D/Dionysius%20Scytobrachion/n85105429.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.509.1|"Dionysius Sophista 1./2. Jh. n. Chr"|tlg0171|"PrimaryAuthors/D/Dionysius%20the%20Sophist/DionysiusSophist.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.510.1|"Dionysius of Byzantium"|tlg0083|"PrimaryAuthors/D/Dionysius%20of%20Byzantium/no91013549.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.511.1|"Dionysius of Halicarnassus"|tlg0081|"PrimaryAuthors/D/Dionysius%20of%20Halicarnassus/n50-82922.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.512.1|"Dionysius of Sinope 4th cent. B.C"|tlg0445|"PrimaryAuthors/D/Dionysius%20Sinopensis/no2008-72427.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.513.1|"Dionysius the Younger"|tlg0247|"PrimaryAuthors/D/Dionysius%20the%20Younger/n85-326844.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.514.1|"Dionysius, Aelius 2nd cent"|tlg1323|"PrimaryAuthors/D/Dionysius%2C%20Aelius/no2007075328.madsxml.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.515.1|"Dionysodorus Troezenius 2. Jh. v. Chr"|tlg1909|"PrimaryAuthors/D/Dionysodorus/viaf71783613.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.516.1|"Diophanes Myrinus 1. Jh. v. Chr"|tlg0172|"PrimaryAuthors/D/Diophanes%20of%20Myrina/DiophanesMyrinus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.517.1|"Diophantus Comicus Person der Antike"|tlg0395|"PrimaryAuthors/D/Diophantus%20Comicus/DiophantusComicus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.518.1|"Diophantus of Alexandria"|tlg2039|"PrimaryAuthors/D/Diophantus/n82-149799.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.519.1|"Dioscorides 3rd cent. B.C"|tlg0173|"PrimaryAuthors/D/Dioscorides/nr2002-23705.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.520.1|"Dioscorides Historicus 4./3. Jh. v. Chr"|tlg2409|"PrimaryAuthors/D/Dioscorides%20Historicus/viaf57001568.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.521.1|"Diotimus Adramyttenus fl.3. Jh. v. Chr"|tlg0174|"PrimaryAuthors/D/Diotimus%20Adramyttenus/DiotimusAdramyttenus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.522.1|"Diotimus Atheniensis fl.4./3. Jh. v. Chr"|tlg0175|"PrimaryAuthors/D/Diotimus%20Atheniensis/DiotimusAtheniensis.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.523.1|"Diotimus Milesius fl.1. Jh. v. Chr"|tlg0176|"PrimaryAuthors/D/Diotimus%20Milesius/DiotimusMilesius.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.524.1|"Dioxippus Comicus 4./2. Jh. v. Chr"|tlg0446|"PrimaryAuthors/D/Dioxippus/Dioxippus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.525.1|"Diphilus Atheniensis 4./3. Jh. v. Chr"|tlg0177|"PrimaryAuthors/D/Diphilus%20Epigrammaticus/DiphilusEpigrammaticus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.526.1|"Diphilus Iambographus 5. Jh. v. Chr"|tlg0248|"PrimaryAuthors/D/Diphilus%20Iambographus/DiphilusIambographus.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.527.1|"Diphilus of Sinope 4th cent. B.C"|tlg0447|"PrimaryAuthors/D/Diphilus%20of%20Sinope/n85-125194.xml.mads.xml"|""|""|published||feed_aggregator|
urn:cite:perseus:primauth.528.1|"Diyllus Atheniensis um 330-290 v. Chr"|tlg1911|"PrimaryAuthors/D/Diyllus%20Atheniensis/viaf17614196.mads.xml"|""|""|published||feed_aggregator|
